0.0099824,0.042813,0.0085369,0.31345,0.034836,0.11694,0.0077031,0.065863,0.075965,0.18779,0.083963,0.21074,0.13619,0.28559,0.13628,0.27042,0.11455,0.21626,0.19733,0.32071,0.14993,0.29626,0.16138,0.30375,0.26365,0.35286,0.37142,0.43101,0.30043,0.40901,0.3403,0.45438
0.0090067,0.038222,0.01098,0.31643,0.032333,0.10911,0.0061589,0.087628,0.070726,0.17855,0.075648,0.1945,0.12882,0.27547,0.1253,0.25511,0.10557,0.20574,0.18053,0.30699,0.14151,0.28591,0.14863,0.28906,0.2506,0.34312,0.35543,0.42268,0.28987,0.40164,0.33173,0.44532
0.0081137,0.033902,0.013896,0.31509,0.030017,0.10164,0.0048791,0.11276,0.065898,0.1697,0.068027,0.17839,0.12185,0.26552,0.11528,0.23968,0.097389,0.19565,0.16469,0.29315,0.13358,0.27572,0.13692,0.27416,0.23798,0.33347,0.33944,0.41418,0.27947,0.39428,0.32391,0.43636
0.0072544,0.029602,0.017694,0.31099,0.02781,0.094328,0.0037811,0.14309,0.061315,0.16105,0.060732,0.16168,0.11516,0.25558,0.10578,0.22368,0.089685,0.18576,0.14923,0.27875,0.12596,0.26552,0.12577,0.25864,0.22548,0.32375,0.32343,0.40539,0.26905,0.38695,0.31744,0.42733
0.006474,0.025608,0.022141,0.3037,0.025776,0.087399,0.0029502,0.17507,0.057113,0.15281,0.054122,0.14528,0.10891,0.24587,0.097072,0.20768,0.082727,0.17634,0.13496,0.26434,0.11885,0.25554,0.11554,0.24301,0.21353,0.31402,0.3079,0.39641,0.25887,0.37988,0.31228,0.41832
0.0057644,0.021934,0.027297,0.29424,0.023899,0.080833,0.0023671,0.2073,0.053256,0.14497,0.048137,0.12927,0.10308,0.23639,0.089062,0.19172,0.076432,0.16738,0.12185,0.24996,0.11225,0.24579,0.10611,0.22731,0.20213,0.30421,0.29285,0.38727,0.24893,0.37319,0.30804,0.40929
0.0051186,0.018619,0.033229,0.28339,0.022165,0.074612,0.0020149,0.23846,0.049709,0.13753,0.04272,0.11376,0.097681,0.22714,0.081673,0.17587,0.070728,0.15887,0.10986,0.23565,0.10613,0.23627,0.097409,0.2116,0.1913,0.29439,0.27828,0.37798,0.23926,0.36677,0.30335,0.40021
0.0045024,0.015578,0.040653,0.27132,0.020516,0.068536,0.0018823,0.26957,0.046349,0.13029,0.037598,0.098084,0.092605,0.21796,0.074633,0.15964,0.065367,0.15058,0.098407,0.22083,0.10036,0.2268,0.089097,0.19534,0.18068,0.2844,0.26361,0.36825,0.22963,0.35996,0.296,0.39084
0.0039312,0.013105,0.049535,0.25865,0.018975,0.062702,0.0019895,0.29795,0.043223,0.12336,0.032896,0.082871,0.087868,0.20896,0.06805,0.1434,0.060443,0.14264,0.087834,0.20587,0.094994,0.21751,0.081324,0.17892,0.17052,0.27448,0.24922,0.35828,0.2202,0.3521,0.2837,0.38129
0.0034129,0.011553,0.059754,0.24594,0.017549,0.057175,0.0023328,0.32179,0.040347,0.1168,0.028671,0.06869,0.083326,0.20023,0.061977,0.12749,0.055981,0.13514,0.078294,0.19107,0.089908,0.2085,0.074159,0.16264,0.16095,0.26478,0.23539,0.34821,0.2111,0.34335,0.2675,0.37166
0.0029433,0.011349,0.071422,0.23345,0.01623,0.051938,0.0029059,0.34069,0.037696,0.11058,0.024878,0.055841,0.0788,0.19178,0.056371,0.11201,0.05193,0.12805,0.069694,0.17646,0.084909,0.19977,0.067554,0.14658,0.15195,0.25531,0.22211,0.33807,0.20231,0.33429,0.25025,0.36193
0.002519,0.013124,0.084617,0.22134,0.015007,0.046976,0.0037048,0.35466,0.03525,0.1047,0.021478,0.044714,0.074317,0.18361,0.051197,0.097079,0.048242,0.12135,0.061947,0.16207,0.079987,0.19132,0.061462,0.13082,0.1435,0.24608,0.2094,0.32788,0.19384,0.32527,0.23389,0.35211
0.0021056,0.018569,0.10135,0.20887,0.013819,0.041993,0.0048738,0.36452,0.032886,0.09891,0.018201,0.035222,0.06985,0.17543,0.046157,0.081886,0.04469,0.11474,0.054406,0.14675,0.075072,0.18284,0.055516,0.11442,0.13513,0.23669,0.19641,0.31702,0.18535,0.31603,0.21815,0.34171
0.0017382,0.028557,0.11987,0.19709,0.012719,0.037276,0.0063291,0.36934,0.030708,0.093441,0.0153,0.029271,0.06569,0.16754,0.041524,0.067627,0.041467,0.10852,0.047674,0.13171,0.0705,0.17468,0.050059,0.098571,0.12733,0.22759,0.1841,0.30617,0.17721,0.307,0.20416,0.33123
0.0014156,0.042971,0.13978,0.18599,0.0117,0.032815,0.0080785,0.36988,0.028698,0.088277,0.012742,0.027907,0.061845,0.15995,0.037266,0.054533,0.038533,0.10267,0.041662,0.11701,0.06628,0.16682,0.04505,0.083447,0.12006,0.21879,0.17245,0.29535,0.16942,0.29818,0.1916,0.32067
0.0011372,0.059237,0.16036,0.17557,0.010755,0.028608,0.010133,0.36695,0.02684,0.083399,0.010502,0.032264,0.058285,0.15265,0.033356,0.04287,0.035856,0.097157,0.036294,0.10273,0.062382,0.15926,0.040455,0.069236,0.1133,0.21028,0.16146,0.28458,0.16197,0.28952,0.18016,0.31003
0.00090349,0.072842,0.18053,0.16581,0.0098776,0.024656,0.012506,0.36128,0.025121,0.078788,0.0085546,0.04337,0.054977,0.14562,0.029768,0.032946,0.033407,0.091963,0.031499,0.088981,0.058769,0.15199,0.036241,0.056167,0.10702,0.20206,0.15109,0.27388,0.15484,0.28104,0.16961,0.29933
